Level,Rank,Earnings,Points
I60,729,713.7873809523809,29.643666666666665
I60,730,5396.618571428573,8.065785714285715
I60,731,4986.45309190809,3.780526418026418
I60,732,2445.676868686868,1.6232871572871577
I60,733,3156.4195654345654,2.060172549672549
I60,734,4459.361647151869,4.511113841224137
I60,735,6572.385873015872,3.2023968253968254
I60,736,3749.1544444444444,1.9904206349206348
I60,737,5018.22244286759,4.163671856738033
I60,738,1356.452727272727,8.482030303030305
I60,739,3548.588888888888,2.0069841269841273
I60,740,2020.334451659451,2.9069884559884565
I60,741,2194.612136752137,1.5470689865689868
I60,742,3554.0633333333326,1.9298333333333335
I60,743,2097.4220773670772,1.8656033411033415
I60,744,5343.239999999999,2.5013968253968257
I60,745,2876.982222222222,1.7721269841269842
I60,746,2664.970476190477,33.746714285714276
I60,747,3750.3416666666676,2.8451190476190478
I60,748,4955.99,2.9446666666666665
I60,749,5693.797474747475,3.0
I60,750,3219.764880952381,3.4724523809523817
I60,751,2750.6538997113994,2.833954545454547
I60,752,6906.125,2.9977272727272726
I60,753,1195.4997619047617,10.360416666666666
I60,754,3635.9602380952383,6.401238095238094
I60,755,6908.95,3.09
I60,756,7000.0,3.0
I60,757,2739.114216090928,5.235015182916498
I60,758,4588.573131313131,2.2511096681096676
I60,759,4855.660028860028,3.620611832611834
I60,760,4182.185714285714,5.670190476190475
I60,761,563.7,1.08
I60,762,1298.095238095238,40.9222380952381
I60,763,4156.649963924964,3.1953239538239546
I60,764,2606.713362748362,4.424783327783327
I60,765,4421.995714285714,2.285738095238095
I60,766,3668.861860423718,7.537334126657656
I60,767,6017.233602647352,4.2055286159918515
I60,768,2757.1644444444446,1.6823492063492063
I60,769,4300.486192141191,17.095617327117328
I60,770,3883.030494227995,3.4136110556110553
I60,771,3999.052859917859,5.053784548784548
I60,772,4402.911976911977,17.775718808968808
I60,773,2864.3143217893216,4.291314574314575
I60,774,2046.2142513042513,2.55152627927628
I60,775,3243.93746031746,3.137383116883118
I60,776,2450.983333333334,1.5872619047619048
I60,777,5352.28,2.4882857142857144
I60,778,5162.606666666666,2.4293809523809524
I60,779,826.6454761904761,2.341999999999999
I60,780,672.9909523809524,3.391380952380952
I60,781,4428.920606060605,2.2015281385281393
I60,782,4063.40395881896,15.311084540459545
I60,783,5260.642156177155,2.4598267565767564
I60,784,4100.455876623377,5.796391774891777
I60,785,2118.2139194139186,1.517710622710623
I60,786,5311.1409523809525,2.5589523809523813
I60,787,3795.9361263736255,16.173286713286714
I60,788,6933.990476190475,3.5066666666666664
I60,789,6957.683333333333,2.99
I60,790,1936.2266594516595,7.359504689754687
I60,791,6950.516666666666,3.045
I60,792,6134.866514041514,9.639396520146521
I60,793,2907.99,2.667690476190476
I60,794,4834.549999999999,2.3275
I60,795,3221.895634920635,5.783035714285713
I60,796,5699.669047619049,22.11092460317461
I60,797,652.1079761904763,2.9915238095238106
I60,798,2348.2601587301588,3.417619047619048
I60,799,3858.2519841269846,5.9910912698412675
I60,800,4272.30717005217,2.4156033411033415
I60,801,929.2307936507935,1.6828888888888887
I60,802,4337.749999999999,2.3899999999999997
I60,803,4684.03,2.4305714285714286
I60,804,3813.4309595959594,3.6173881673881665
I60,805,3951.9873015873013,5.4987619047619045
I60,806,3830.1390476190472,2.56165873015873
I60,807,3787.4721373071366,3.4888461538461546
I60,808,5799.969236874237,3.145901709401709
I60,809,3205.4349567099566,6.089148989898988
I60,810,4407.746666666667,2.1949523809523805
I60,811,2143.1666666666665,1.491666666666667
I60,812,5616.166666666666,2.570238095238095
I60,813,2331.040198412699,3.9044126984126972
I60,814,5885.443232323233,2.6538643578643577
I60,815,6884.897777777777,2.9642539682539684
I60,816,6540.2555555555555,2.857222222222222
I60,817,2348.275555555556,1.5553650793650795
I60,818,2944.3954761904756,4.369047619047618
I60,819,1544.3557142857144,2.04652380952381
I60,820,3624.8478840603825,3.1215609423256483
I60,821,2050.470357142857,25.285611111111102
I60,822,841.2551190476189,8.653880952380952
I60,823,6785.333333333332,2.9333333333333336
I60,824,4867.286666666666,2.3376666666666663
I60,825,4974.668787878789,2.3710151515151505
I60,826,6073.306764069263,3.916006493506493
I60,827,709.0991666666667,2.851333333333333
I60,828,5110.896161616162,2.413321789321789
I60,829,2805.2599999999993,1.6972857142857143
I60,830,1761.6414285714286,18.47203571428572
I60,831,4689.293968253969,9.586214285714288
I60,832,3856.87111111111,2.0238730158730163
I60,833,6842.0666666666675,2.9509523809523808
I60,834,2620.9594588744585,4.165515151515151
I60,835,2507.021349206349,5.354777777777777
I60,836,2998.353510133658,5.401550413638648
I60,837,5198.756457431457,3.060959595959596
I60,838,5878.519325396826,4.078547619047619
I60,839,5822.100303030303,2.63419264069264
I60,840,5741.062112070933,13.367842414121828
I60,841,718.7,1.4476785714285714
I60,842,3462.599999999999,1.9014285714285717
I60,843,5010.04,2.3819999999999997
I60,844,4884.554716394716,2.3430294150294144
I60,845,3176.8834246309248,3.492556998556999
I60,846,5399.253888888888,2.5541269841269836
I60,847,3894.42451992452,2.2803235653235645
I60,848,3545.4130122655106,3.239626984126984
I60,849,3444.0637734487727,13.415101370851373
I60,850,5149.959047619047,2.473190476190476
I60,851,2618.4535353535352,1.6392712842712842
I60,852,6418.176666666666,2.8193095238095243
I60,853,4988.530757575758,4.988272727272727
I60,854,3821.567987567987,15.600521589521584
I60,855,2917.7725319125316,1.9832252747252743
I60,856,3779.327503052503,2.0415694305694303
I60,857,3682.9400000000005,1.9698571428571434
I60,858,4961.963333333333,4.819333333333333
I60,859,4014.1733333333327,2.2041428571428576
I60,860,5318.086666666666,2.4776666666666673
I60,861,1926.506666666667,1.4243809523809525
I60,862,4632.758686868687,2.2648318903318896
I60,863,3632.7092063492073,26.310654761904765
I60,864,5715.939206349207,9.987107142857143
I60,865,3027.6873015873016,2.847261904761905
I60,866,5647.6,2.58
I60,867,7000.0,3.0
I60,868,6246.773809523809,17.31129761904762
I60,869,3345.518657159834,1.8650679059502584
I60,870,6590.335424836601,2.8727749766573294
I60,871,6855.283333333334,2.983333333333333
I60,872,3073.119841269841,2.416047619047619
I60,873,5320.293333333332,2.708333333333333
I60,874,2784.0695720864087,3.5667262084320908
I60,875,3383.1515873015865,3.610349206349205
I60,876,2937.163246753247,43.123439393939385
I60,877,6423.008095238096,9.037357142857143
I60,878,4099.86057997558,3.955206349206348
I60,879,4033.6734371184375,5.749349206349206
I60,880,3736.6319771894778,16.312584124209128
I60,881,3736.6319771894778,16.312584124209128
I60,882,692.2649789099788,3.8597833277833278
I60,883,2613.9146031746022,1.7242222222222219
I60,884,3502.216547619048,5.651547619047619
I60,885,5246.799614050381,4.008586297345585
I60,886,6346.451346995798,3.3516987671770955
I60,887,4223.644444444444,2.1377777777777776
I60,888,5562.014444444444,2.5534206349206343
I60,889,3299.109494949496,1.8506551226551233
I60,890,3788.7399999999993,2.002714285714286
I60,891,4607.510158730159,5.231047619047618
I60,892,6050.505396825396,3.8716190476190477
I60,893,2000.6279365079363,19.41312698412699
I60,894,5950.755963758465,4.037144022644022
I60,895,2861.383333333333,1.7278571428571428
I60,896,3685.546666666667,1.970666666666667
I60,897,3742.1221428571425,2.056761904761905
I60,898,2183.3722222222227,3.263404761904763
I60,899,6816.633333333334,3.021904761904762
I60,900,1783.6,1.38
I60,901,5937.4,2.67
I60,902,4050.8,2.0966666666666667
I60,903,3483.3702380952386,7.425595238095238
I60,904,6286.183571428572,4.133095238095238
I60,905,3638.0630158730164,29.59510714285714
I60,906,2205.0144444444445,1.841039682539683
I60,907,3570.8815476190475,3.747595238095238
I60,908,3850.983333333333,2.224428571428571
I60,909,4767.926666666665,2.306809523809524
I60,910,5253.788888888888,2.4576984126984134
I60,911,1144.9666666666667,1.1816666666666666
I60,912,6742.4,2.92
I60,913,655.0895238095237,21.89835714285714
I60,914,488.36,45.32725000000001
I60,915,3773.273333333333,3.9789047619047633
I60,916,4670.48101010101,2.276546897546897
I60,917,2473.2166666666667,2.0264285714285717
I60,918,2749.822857142857,30.41058333333334
I60,919,6733.16,4.6505
I60,920,7000.0,3.0
I60,921,6889.7283333333335,3.109
I60,922,5486.036453823955,4.496504329004328
I60,923,6464.683809523809,3.529142857142857
I60,924,3898.56,5.916285714285715
I60,925,4797.133333333334,2.6049999999999986
I60,926,4189.102447552448,2.127050449550449
I60,927,3077.6727380952366,3.3979062049062048
I60,928,5536.417301587302,3.2807077922077923
I60,929,2335.0,6.44
I60,930,715.0666666666667,1.8366666666666667
I60,931,3320.46,2.099785714285714
I60,932,6919.5,33.74977777777778
I60,933,3886.72,2.71247619047619
I60,934,6946.64,2.9834285714285715
I60,935,4432.4333333333325,2.2026190476190473
I60,936,6161.394444444445,2.739563492063492
I60,937,4100.16,2.0994285714285716
I60,938,3805.376666666667,2.0078809523809524
I60,939,6625.406666666668,2.8836666666666666
I60,940,4004.3266666666673,2.069666666666666
I60,941,6892.666666666666,2.966666666666667
I60,942,3720.9155555555562,1.9816507936507939
I60,943,3863.8765476190483,3.9818333333333324
I60,944,4589.009444444444,2.3813492063492068
I60,945,3646.6,1.9585714285714286
I60,946,3581.433333333333,1.9383333333333335
I60,947,3622.747373737374,1.9511637806637805
I60,948,2929.5366666666673,1.7358809523809524
I60,949,5750.149797979797,2.6118477633477637
I60,950,6786.5088888888895,2.9336984126984125
I60,951,7000.0,3.0
I60,952,3874.99,3.9236746031746037
I60,953,6702.141904761906,3.039666666666667
I60,954,7000.0,3.0
I60,955,1494.6197619047618,46.762833333333326
I60,956,721.8197619047619,46.52283333333333
I60,957,1273.2866666666666,4.672666666666667
I60,958,6323.8,2.79
I60,959,6903.4,2.97
I60,960,4573.500000000001,2.246428571428571
I60,961,3617.773333333333,1.9496190476190478
I60,962,6924.866666666668,2.976666666666666
I60,963,7000.0,3.0
I60,964,7000.0,3.0
I60,965,2917.7299999999996,1.7322142857142864
I60,966,2917.7299999999996,1.7322142857142864
I60,967,5537.09,2.7173571428571432
I60,968,5164.382857142858,7.101999999999999
I60,969,1843.376190476191,14.946333333333335
I60,970,5250.798888888888,2.4567698412698413
I60,971,6363.896666666667,2.8024523809523805
I60,972,6967.8,2.99
I60,973,7000.0,3.0
I60,974,7000.0,3.0
I60,975,6755.8,6.5889999999999995
I60,976,4794.5,35.41416666666667
I60,977,6876.8,4.810666666666666
I60,978,882.0,1.1
I60,979,6162.8,2.74
I60,980,6638.6,3.79
I60,981,4356.495238095238,9.628571428571428
I60,982,1890.7063492063492,5.686904761904762
I60,983,5858.927777777778,11.262833333333333
I60,984,5577.698585858584,2.558291486291486
I60,985,949.4538095238098,34.61872619047619
I60,986,918.8433333333332,18.55875
I60,987,4454.843333333332,2.603833333333333
I60,988,3246.0435714285722,4.280619047619048
I60,989,3225.945238095239,4.349285714285714
I60,990,5590.2425,4.3934999999999995
I60,991,5588.219166666668,4.363499999999999
I60,992,4797.5294047619045,3.0
I60,993,6979.766666666667,3.0
I60,994,3476.366214896215,3.3398376068376074
I60,995,6945.328571428571,2.9942857142857147
I60,996,3124.8442857142863,2.4513809523809527
I60,997,3836.654523809523,2.9343333333333335
I60,998,5369.504444444445,2.4936349206349195
I60,999,6274.784444444444,2.774777777777777
I60,1000,6274.784444444444,2.774777777777777
I60,1001,5901.004242424242,2.65869696969697
I60,1002,5901.004242424242,2.65869696969697
I60,1003,6597.102727272727,2.8748766233766236
I60,1004,6967.186666666667,59.24980952380952
I60,1005,6604.0,15.61
I60,1006,4297.428571428572,42.60073809523809
I60,1007,5954.705904373405,4.334826673326671
I60,1008,3974.125641025641,2.1941318681318682
I60,1009,4042.763333333334,2.126285714285715
I60,1010,6651.166666666666,2.891666666666667
I60,1011,6474.5,3.338333333333334
I60,1012,3876.31,2.699666666666667
I60,1013,2610.9485137085135,21.28176623376623
I60,1014,703.8827272727272,26.493498556998556
I60,1015,5745.877619047619,6.965761904761904
I60,1016,7000.0,3.0
I60,1017,7000.0,3.0
I60,1018,7000.0,3.0
I60,1019,5121.431349206349,4.856904761904762
I60,1020,5501.559999999999,2.5740714285714277
I60,1021,4466.9,5.225428571428572
I60,1022,1942.29,2.4779999999999998
I60,1023,6839.0,2.95
I60,1024,2986.96,1.7537142857142856
I60,1025,3629.412727272728,1.9532337662337662
I60,1026,3644.7127272727275,2.453233766233766
I60,1027,3921.7323809523805,46.340452380952385
I60,1028,4780.007142857143,34.93682142857144
I60,1029,2780.736666666666,2.6801666666666666
I60,1030,5467.586666666666,2.524095238095238
I60,1031,3737.3033333333333,46.24725
I60,1032,4399.393333333333,12.014666666666667
I60,1033,5915.916666666666,3.338333333333334
I60,1034,6774.6,2.93
I60,1035,6650.093333333332,2.8913333333333333
I60,1036,4238.3133333333335,2.1423333333333336
I60,1037,6828.266666666666,2.9466666666666668
I60,1038,5078.426666666667,2.403238095238095
I60,1039,3841.1799999999994,2.019
I60,1040,4029.013333333334,2.0773333333333333
I60,1041,6475.14,2.8370000000000006
I60,1042,5022.459999999999,2.385857142857143
I60,1043,1368.0666666666668,1.250952380952381
I60,1044,3303.4399999999996,1.852
I60,1045,3963.5399999999995,2.0570000000000004
I60,1046,4889.52,2.3445714285714288
I60,1047,6569.593333333334,2.8663333333333334
I60,1048,1493.585,8.422
I60,1049,4237.57555194805,4.000207070707069
I60,1050,1813.0480122655126,1.7169769119769123
I60,1051,651.8466666666667,1.0285238095238094
I60,1052,1879.9117404817405,1.4099104784104788
I60,1053,3750.9433333333336,1.9909761904761907
I60,1054,4125.695,2.127071428571429
I60,1055,4685.390079365078,3.676650793650792
I60,1056,4286.476904761905,9.746285714285715
I60,1057,4014.8885714285716,9.52395238095238
I60,1058,1745.1133333333332,1.3680476190476194
I60,1059,4633.3,2.265
I60,1060,3057.1866666666665,1.7755238095238093
I60,1061,5593.07511904762,4.369785714285713
I60,1062,3761.407142857142,6.453690476190476
I60,1063,6679.391666666666,3.2304166666666663
I60,1064,3373.844523809524,6.880916666666667
I60,1065,3457.5990476190477,2.955666666666667
I60,1066,6616.56,3.048
I60,1067,6914.133333333334,2.973333333333333
I60,1068,6935.6,2.98
I60,1069,6935.6,2.98
I60,1070,6935.6,2.98
I60,1071,4835.469999999998,2.3277857142857146
I60,1072,7000.0,3.0
I60,1073,4726.6033333333335,2.29397619047619
I60,1074,6464.406666666665,2.833666666666667
I60,1075,7000.0,3.0
I60,1076,3864.667878787879,2.686601010101009
I60,1077,6448.05111111111,2.958984126984127
I60,1078,4720.961111111112,9.133055555555556
I60,1079,5912.833333333334,5.965
I60,1080,6771.75,3.6225
I60,1081,6750.22,2.922428571428572
I60,1082,5075.82,2.402428571428572
I60,1083,5075.82,8.222428571428573
I60,1084,7000.0,67.99
I60,1085,7000.0,4.94
I60,1086,7000.0,3.0
I60,1087,6967.8,2.99
I60,1088,4855.94,2.3341428571428566
I60,1089,5316.86,2.477285714285714
I60,1090,5000.894880952381,4.901357142857143
I60,1091,3851.5937878787877,2.081372294372294
I60,1092,3322.112121212121,20.055562770562773
I60,1093,6871.0,3.99
I60,1094,7000.0,3.0
I60,1095,7000.0,3.0
I60,1096,6787.48,2.9339999999999997
I60,1097,2889.286666666667,1.7233809523809518
I60,1098,3723.42,1.9824285714285705
I60,1099,5725.85111111111,2.6043015873015873
I60,1100,2869.4066666666668,6.763666666666666
I60,1101,5020.6,4.12
I60,1102,1018.2,1.3
I60,1103,772.0,2.716666666666667
I60,1104,1442.9066666666665,15.675666666666666
I60,1105,2855.3885714285716,39.90885714285715
I60,1106,5077.668571428571,21.458023809523812
I60,1107,4954.808809523809,6.136642857142857
I60,1108,6113.169285714285,3.6961428571428563
I60,1109,3033.713434343434,1.8076594516594522
I60,1110,2560.5801010101004,1.8709927849927852
I60,1111,1412.9449999999997,4.459666666666668
I60,1112,5012.263333333333,3.8939999999999997
I60,1113,4265.551666666667,5.682
I60,1114,4908.09011904762,5.067785714285714
I60,1115,6837.121666666666,3.161
I60,1116,6929.1833333333325,3.07
I60,1117,6221.366666666666,8.705
I60,1118,4880.099999999999,19.269000000000002
I60,1119,4815.7,19.249000000000002
I60,1120,6498.9,3.931666666666666
I60,1121,2593.9666666666667,1.6316666666666668
I60,1122,2197.37,1.5085000000000002
I60,1123,4833.4766666666665,2.327166666666667
I60,1124,6162.8,2.7400000000000007
I60,1125,6935.6,2.98
I60,1126,2942.8,1.74
I60,1127,1461.6,1.74
I60,1128,2685.2,2.92
I60,1129,6356.0,2.98
I60,1130,6871.2,2.98
I60,1131,6398.933333333333,2.813333333333333
I60,1132,3398.9666666666662,1.8816666666666666
I60,1133,3259.4333333333325,1.8383333333333334
I60,1134,4191.546666666667,2.1278095238095234
I60,1135,6030.943333333334,2.7384761904761903
I60,1136,6896.81,3.102
I60,1137,5307.753333333334,4.655999999999999
I60,1138,4925.695,2.430714285714286
I60,1139,4638.583333333334,2.4297142857142857
I60,1140,2900.372620973797,2.940612368024133
I60,1141,6608.970378787879,2.948010822510822
I60,1142,6477.254545454546,3.0072727272727273
I60,1143,1448.234007936508,3.0543571428571443
I60,1144,2663.6618975468973,3.390095959595961
I60,1145,1232.1455483405482,1.8261991341991342
I60,1146,2482.1530086580083,3.5523369408369416
I60,1147,5483.624285714285,3.382793650793651
I60,1148,6786.0976190476185,3.0969047619047614
I60,1149,6905.25,3.01
I60,1150,6013.376666666667,2.6935952380952375
I60,1151,4940.656666666667,2.36045238095238
I60,1152,4876.256666666667,2.34045238095238
I60,1153,1734.5333333333335,1.3647619047619048
I60,1154,3380.1066666666675,1.8758095238095231
I60,1155,3490.3533333333344,1.9100476190476186
I60,1156,6438.6466666666665,2.8256666666666668
I60,1157,6563.153333333334,2.8643333333333327
I60,1158,4979.526666666667,2.3725238095238095
I60,1159,6647.946666666667,2.890666666666667
I60,1160,5515.452222222222,2.538960317460317
I60,1161,4715.997777777778,2.3040158730158726
I60,1162,3982.86,2.885666666666667
I60,1163,5190.94453102453,23.094842712842716
I60,1164,3934.59007936508,5.791031746031747
I60,1165,4324.105833333334,2.421333333333333
I60,1166,6817.533333333333,2.943333333333334
I60,1167,4384.286666666666,2.187666666666667
I60,1168,4384.286666666666,2.187666666666667
I60,1169,6903.4,2.97
I60,1170,7000.0,3.0
I60,1171,6806.8,3.0
I60,1172,2878.4,3.0
I60,1173,5261.2,3.0
I60,1174,6935.6,3.0
I60,1175,7000.0,3.0
I60,1176,6823.973333333333,2.945333333333333
I60,1177,3789.6600000000008,2.0029999999999997
I60,1178,6559.9333333333325,2.8633333333333337
I60,1179,6559.9333333333325,2.8633333333333337
I60,1180,7000.0,3.0
I60,1181,7000.0,3.0
I60,1182,7000.0,3.0
I60,1183,6806.8,2.94
I60,1184,2749.6,1.68
I60,1185,5196.8,2.44
I60,1186,7000.0,3.0
I60,1187,7000.0,3.0
I60,1188,7000.0,3.0
I60,1189,6742.4,2.92
I60,1190,1332.8,1.24
I60,1191,4857.8,3.5563333333333333
I60,1192,6391.857142857142,11.937857142857142
I60,1193,5357.830952380953,27.13490873015873
I60,1194,5229.030952380953,27.094908730158732
I60,1195,716.4,1.0485714285714287
I60,1196,5101.273333333334,2.4103333333333326
I60,1197,2800.292857142857,28.928511904761905
I60,1198,3609.1561904761897,6.522095238095238
I60,1199,5674.433333333333,2.588333333333334
I60,1200,1944.6,1.43
I60,1201,1072.5333333333335,2.81
I60,1202,666.2933333333334,14.966
I60,1203,684.6666666666667,43.76523809523809
I60,1204,1521.8666666666668,47.09690476190476
I60,1205,6741.333333333334,32.52767640692641
I60,1206,6806.8,31.887676406926413
I60,1207,3465.8233333333333,16.338238095238093
I60,1208,5948.555555555557,35.86158333333334
I60,1209,2607.314682539682,10.819813492063492
I60,1210,4414.8,2.197142857142857
I60,1211,3508.6000000000004,1.9157142857142855
I60,1212,3601.826666666667,1.9446666666666668
I60,1213,4952.539999999999,2.3641428571428573
I60,1214,6093.033333333333,2.7183333333333337
I60,1215,6494.484523809524,3.4578571428571427
I60,1216,4556.1023809523795,5.4157142857142855
I60,1217,6627.516666666667,3.3442857142857143
I60,1218,4749.685361305361,2.3011445221445213
I60,1219,3369.9309090909082,1.872649350649351
I60,1220,3548.8709090909083,1.9282207792207797
I60,1221,5620.766666666666,2.5716666666666668
I60,1222,4130.826666666666,2.108952380952381
I60,1223,4594.506666666665,2.252952380952381
I60,1224,3652.119999999999,1.9602857142857144
I60,1225,3775.553333333332,1.9986190476190477
I60,1226,5522.020000000001,2.541
I60,1227,3964.6133333333332,2.0573333333333337
I60,1228,5164.6,2.4299999999999993
I60,1229,2413.3494841269844,3.3027539682539673
I60,1230,2422.6761507936512,3.321420634920634
I60,1231,4729.723333333333,5.104666666666667
I60,1232,4825.706666666667,5.121333333333334
I60,1233,6984.825,3.015
I60,1234,7000.0,3.0
I60,1235,6779.966666666667,2.931666666666666
I60,1236,4944.2438095238085,2.384095238095238
I60,1237,4060.9680158730152,4.206031746031746
I60,1238,1993.5916666666665,2.2376666666666667
I60,1239,3950.9616666666657,5.902333333333334
I60,1240,5889.931666666667,3.9996666666666663
I60,1241,6822.133333333334,2.9447619047619047
I60,1242,5254.146666666667,2.4578095238095234
I60,1243,4253.493333333334,2.1470476190476186
I60,1244,3428.7333333333327,1.9697619047619055
I60,1245,5898.84,2.973428571428571
I60,1246,2379.0333333333333,7.163333333333332
I60,1247,2413.45,7.45
I60,1248,4675.392142857143,5.214142857142856
I60,1249,4671.692142857143,5.134142857142856
I60,1250,2522.352857142857,2.824857142857143
I60,1251,6110.2226190476185,2.9592857142857145
I60,1252,6256.914285714286,2.8142857142857145
I60,1253,7000.0,3.0
I60,1254,7000.0,3.0
I60,1255,7000.0,3.0
I60,1256,6549.2,2.86
I60,1257,3458.0,1.9
I60,1258,5647.6,2.58
I60,1259,7000.0,3.0
I60,1260,7000.0,3.0
I60,1261,7000.0,3.0
I60,1262,7000.0,3.0
I60,1263,6177.826666666668,2.744666666666667
I60,1264,5922.8166666666675,2.6786666666666665
I60,1265,3870.2949999999996,2.1552857142857142
I60,1266,1238.933333333333,1.9083333333333332
I60,1267,5318.183333333333,2.713333333333333
I60,1268,5533.264444444444,2.6150158730158735
I60,1269,1689.8148535125003,1.6271500623559447
I60,1270,6948.48,2.984
I60,1271,2842.0,64.11
I60,1272,2842.0,64.11
I60,1273,1385.2,65.55
I60,1274,2449.9,17.45
I60,1275,3053.54,6.742000000000001
I60,1276,5481.54,4.342
I60,1277,6559.34,2.9419999999999997
I60,1278,4272.066666666667,2.231666666666667
I60,1279,3768.066666666666,2.7391666666666667
I60,1280,2191.2666666666664,10.04688888888889
I60,1281,4568.952380952381,35.02417460317461
I60,1282,4604.519047619047,36.27334126984127
I60,1283,5987.685714285713,17.87795238095238
I60,1284,5530.4,24.598666666666666
I60,1285,4077.3,45.95483333333333
I60,1286,6342.2,12.667666666666669
I60,1287,6887.8,4.649
I60,1288,6986.8,3.194
I60,1289,7000.0,3.0
I60,1290,7000.0,3.0
I60,1291,7000.0,3.0
I60,1292,6678.0,2.9
I60,1293,2620.8,1.64
I60,1294,5905.2,2.66
I60,1295,6806.8,2.94
I60,1296,6935.6,2.98
I60,1297,6935.6,2.98
I60,1298,7000.0,3.0
I60,1299,7000.0,3.0
I60,1300,7000.0,3.0
I60,1301,7000.0,3.0
I60,1302,7000.0,3.0
I60,1303,7000.0,3.0
I60,1304,7000.0,3.0
I60,1305,7000.0,3.0
I60,1306,7000.0,3.0
I60,1307,7000.0,3.0
I60,1308,7000.0,3.0
I60,1309,6736.266666666666,2.9180952380952387
I60,1310,6736.266666666666,2.9180952380952387
I60,1311,5279.21505050505,3.456091630591631
I60,1312,5279.21505050505,3.456091630591631
I60,1313,5279.21505050505,3.456091630591631
I60,1314,2303.9400000000005,55.02842857142857
I60,1315,2523.666666666667,55.096666666666664
I60,1316,4158.093333333333,7.069904761904763
I60,1317,4356.093333333333,4.1599047619047615
I60,1318,6500.0666666666675,3.8352380952380947
I60,1319,6311.0,10.71
I60,1320,3411.82,52.400999999999996
I60,1321,3347.42,52.38099999999999
I60,1322,4835.653333333333,5.2993333333333315
I60,1323,5033.653333333333,2.3893333333333335
I60,1324,6323.799999999999,2.79
I60,1325,6739.18,2.9189999999999996
I60,1326,5631.5,2.575
I60,1327,2878.4,1.72
I60,1328,5583.2,2.56
I60,1329,7000.0,3.0
I60,1330,7000.0,3.0
I60,1331,7000.0,3.0
I60,1332,7000.0,3.0
I60,1333,6126.6,15.83633333333333
I60,1334,5994.6,17.77633333333333
I60,1335,4401.642857142857,41.1879761904762
I60,1336,3873.642857142857,48.947976190476204
I60,1337,1729.9,80.4545
I60,1338,1729.9,80.4545
I60,1339,2513.6,67.97
I60,1340,6935.6,2.98
I60,1341,6935.6,2.98
I60,1342,2814.0,1.7
I60,1343,1680.9333333333334,2.82
I60,1344,4228.4376190476205,5.572285714285715
I60,1345,6898.833333333332,3.1
I60,1346,6959.533333333333,3.04
I60,1347,6959.533333333333,3.04
I60,1348,7000.0,3.0
I60,1349,7000.0,3.0
I60,1350,7000.0,3.0
I60,1351,6939.3,3.06
I60,1352,6939.3,3.06
I60,1353,6817.9,3.18
I60,1354,2872.4,7.08
I60,1355,2872.4,7.08
I60,1356,5482.5,4.5
I60,1357,6817.9,3.18
I60,1358,6939.3,3.06
I60,1359,7000.0,3.0
I60,1360,7000.0,3.0
I60,1361,7000.0,3.0
I60,1362,7000.0,3.0
I60,1363,6952.773333333333,2.9853333333333336
I60,1364,6774.906666666666,2.9300952380952383
I60,1365,6344.806666666666,2.7965238095238094
I60,1366,3762.417777777777,1.994539682539682
I60,1367,3762.417777777777,1.994539682539682
I60,1368,6706.494444444444,2.908849206349206
I60,1369,7000.0,3.0
I60,1370,7000.0,3.0
I60,1371,7000.0,3.0
I60,1372,6356.0,2.8
I60,1373,5132.4,2.42
I60,1374,2619.2,2.63
I60,1375,2536.7,3.8425
I60,1376,4988.5,8.400833333333333
I60,1377,5612.6,17.59166666666667
I60,1378,3901.0,42.746999999999986
I60,1379,4287.4,42.86699999999999
I60,1380,4287.4,42.86699999999999
I60,1381,6818.5,5.6675
I60,1382,6818.5,4.8675
I60,1383,6825.0666666666675,4.126666666666667
I60,1384,2997.066666666666,37.18666666666667
I60,1385,1953.7866666666666,36.86266666666666
I60,1386,4062.0200000000004,4.449571428571429
I60,1387,6095.200000000001,3.9
I60,1388,6735.433333333333,3.5083333333333333
I60,1389,5592.333333333334,3.1533333333333333
I60,1390,2373.933333333333,1.5633333333333335
I60,1391,5744.2,2.61
I60,1392,5776.4,2.62
I60,1393,6484.8,2.84
I60,1394,6935.6,2.98
I60,1395,6935.6,2.98
I60,1396,6935.6,2.98
I60,1397,7000.0,3.0
I60,1398,7000.0,3.0
I60,1399,7000.0,3.0
I60,1400,6678.0,2.9
I60,1401,6678.0,2.9
I60,1402,5840.8,2.64
I60,1403,2942.8,1.74
I60,1404,2942.8,1.74
I60,1405,6484.8,2.84
I60,1406,6742.4,2.92
I60,1407,6742.4,2.92
I60,1408,6935.6,2.98
I60,1409,7000.0,3.0
I60,1410,7000.0,3.0
I60,1411,6871.2,2.96
I60,1412,6549.2,2.86
I60,1413,6549.2,2.86
I60,1414,2749.6,1.68
I60,1415,2749.6,1.68
I60,1416,6678.0,2.9
I60,1417,6678.0,2.9
I60,1418,5518.8,2.54
I60,1419,3393.6,1.88
I60,1420,3393.6,1.88
I60,1421,5905.2,2.66
I60,1422,6613.6,2.88
I60,1423,6613.6,2.88
I60,1424,7000.0,3.0
I60,1425,7000.0,3.0
I60,1426,6871.2,2.96
I60,1427,6871.2,2.96
I60,1428,6678.0,2.9
I60,1429,6678.0,2.9
I60,1430,6356.0,2.8
I60,1431,6356.0,2.8
I60,1432,3651.2,1.96
I60,1433,3651.2,1.96
I60,1434,3651.2,1.96
I60,1435,3651.2,1.96
I60,1436,5518.8,2.54
